id	title	authors	categories	year	update_date	score	abs_url	pdf_url	abstract
2411.18028	Improved parallel derandomization via finite automata with applications	Jeff Giliberti, David G. Harris	cs.DS	2025	2025-04-29	4	https://arxiv.org/abs/2411.18028	https://arxiv.org/pdf/2411.18028.pdf	"A central approach to algorithmic derandomization is the construction of small-support probability distributions that ""fool"" randomized algorithms, often enabling efficient parallel (NC) implementations. An abstraction of this idea is fooling polynomial-space statistical tests computed via finite automata (Sivakumar..."
2411.16844	A resolution of the Aharoni-Korman conjecture	Lawrence Hollom	math.CO	2025	2025-05-23	4	https://arxiv.org/abs/2411.16844	https://arxiv.org/pdf/2411.16844.pdf	A poset $P$ is said to satisfy the finite antichain condition, or FAC for short, if it has no infinite antichain. It was conjectured by Aharoni and Korman in 1992 that any FAC poset $P$ possesses a chain $C$ and a partition into antichains such that $C$ meets every antichain of the partition. Our main results are tw...
2411.06569	Randomized Black-Box PIT for Small Depth +-Regular Non-commutative   Circuits	G V Sumukha Bharadwaj, S Raja	cs.CC	2025	2025-02-11	4	https://arxiv.org/abs/2411.06569	https://arxiv.org/pdf/2411.06569.pdf	We address the black-box polynomial identity testing (PIT) problem for non-commutative polynomials computed by $+$-regular circuits, a class of homogeneous circuits introduced by [AJMR](STOC 2017, Theory of Computing 2019). These circuits can compute polynomials with a number of monomials that are doubly exponential...
2407.19480	Towards a Theory of Stable Super-Resolution: Model-Based Formulation and Stability Analysis	Zetao Fei, Hai Zhang	cs.IT eess.SP math.IT	2025	2025-11-04	4	https://arxiv.org/abs/2407.19480	https://arxiv.org/pdf/2407.19480.pdf	In mathematics, a super-resolution problem can be formulated as acquiring high-frequency data from low-frequency measurements. This extrapolation problem in the frequency domain is well-known to be unstable. We propose a model-based super-resolution framework (Model-SR) for solving the super-resolution problem and a...
2407.17947	Supercritical Size-Width Tree-Like Resolution Trade-Offs for Graph Isomorphism	Christoph Berkholz, Moritz Lichter, Harry Vinall-Smeeth	cs.LO cs.CC	2025	2025-07-11	4	https://arxiv.org/abs/2407.17947	https://arxiv.org/pdf/2407.17947.pdf	"We study the refutation complexity of graph isomorphism in the tree-like resolution calculus. Tor\'an and W\""orz (TOCL 2023) showed that there is a resolution refutation of narrow width $k$ for two graphs if and only if they can be distinguished in ($k+1$)-variable first-order logic (FO$^{k+1}$) and hence by a count..."
2405.08938	Pointwise Lipschitz Continuous Graph Algorithms	Quanquan C. Liu, Grigoris Velegkas, Yuichi Yoshida, Felix Zhou	cs.DS	2025	2025-11-11	4	https://arxiv.org/abs/2405.08938	https://arxiv.org/pdf/2405.08938.pdf	In many real-world applications, it is undesirable to drastically change the problem solution after a small perturbation in the input, as unstable outputs can lead to costly transaction fees, privacy and security concerns, reduced user trust, and lack of replicability. Despite the widespread application of graph alg...
2402.02829	On the Completeness of Interpolation Algorithms	Stefan Hetzl, Raheleh Jalali	cs.LO math.LO	2025	2025-01-14	4	https://arxiv.org/abs/2402.02829	https://arxiv.org/pdf/2402.02829.pdf	Craig interpolation is a fundamental property of classical and non-classic logics with a plethora of applications from philosophical logic to computer-aided verification. The question of which interpolants can be obtained from an interpolation algorithm is of profound importance. Motivated by this question, we initi...
2401.15683	On Small-depth Frege Proofs for PHP	Johan H{\aa}stad	cs.CC	2025	2025-12-03	4	https://arxiv.org/abs/2401.15683	https://arxiv.org/pdf/2401.15683.pdf	We study Frege proofs for the one-to-one graph Pigeon Hole Principle defined on the $n\times n$ grid where $n$ is odd. We are interested in the case where each formula in the proof is a depth $d$ formula in the basis given by $\land$, $\lor$, and $\neg$. We prove that in this situation the proof needs to be of size...
2311.17840	Metric Embeddings Beyond Bi-Lipschitz Distortion via Sherali-Adams	Ainesh Bakshi, Vincent Cohen-Addad, Samuel B. Hopkins, Rajesh Jayaram, Silvio Lattanzi	cs.DS cs.LG stat.ML	2025	2025-05-19	4	https://arxiv.org/abs/2311.17840	https://arxiv.org/pdf/2311.17840.pdf	Metric embeddings are a widely used method in algorithm design, where generally a ``complex'' metric is embedded into a simpler, lower-dimensional one. Historically, the theoretical computer science community has focused on bi-Lipschitz embeddings, which guarantee that every pairwise distance is approximately preser...
2211.01062	Polynomial Identity Testing via Evaluation of Rational Functions	Ivan Hu, Dieter van Melkebeek, Andrew Morgan	cs.CC	2025	2025-01-06	4	https://arxiv.org/abs/2211.01062	https://arxiv.org/pdf/2211.01062.pdf	$ \newcommand{\ie}{i.\,e.} $We introduce a hitting set generator for Polynomial Identity Testing based on evaluations of low-degree univariate rational functions at abscissas associated with the variables. We establish an equivalence up to rescaling with a generator introduced by Shpilka and Volkovich, which has a s...
2411.14267	Truly Supercritical Trade-offs for Resolution, Cutting Planes, Monotone   Circuits, and Weisfeiler-Leman	"Susanna F. de Rezende and Noah Fleming and Duri Andrea Janett and
  Jakob Nordstr\""om and Shuo Pang"	cs.CC cs.LO	2024	2024-11-22	4	https://arxiv.org/abs/2411.14267	https://arxiv.org/pdf/2411.14267.pdf	We exhibit supercritical trade-off for monotone circuits, showing that there are functions computable by small circuits for which any circuit must have depth super-linear or even super-polynomial in the number of variables, far exceeding the linear worst-case upper bound. We obtain similar trade-offs in proof comple...
2411.09495	ISAC Super-Resolution Receiver via Lifted Atomic Norm Minimization	Iman Valiulahi and Christos Masouros and Athina P. Petropulu	cs.IT eess.SP math.IT	2024	2024-11-15	4	https://arxiv.org/abs/2411.09495	https://arxiv.org/pdf/2411.09495.pdf	This paper introduces an off-the-grid estimator for integrated sensing and communication (ISAC) systems, utilizing lifted atomic norm minimization (LANM). The key challenge in this scenario is that neither the transmit signals nor the radar-and-communication channels are known. We prove that LANM can simultaneously...
2409.04592	A Quantum Pigeonhole Principle and Two Semidefinite Relaxations of   Communication Complexity	Pavel Dvo\v{r}\'ak, Bruno Loff, Suhail Sherif	cs.CC	2024	2024-09-10	4	https://arxiv.org/abs/2409.04592	https://arxiv.org/pdf/2409.04592.pdf	"We study semidefinite relaxations of $\Pi_1$ combinatorial statements. By relaxing the pigeonhole principle, we obtain a new ""quantum"" pigeonhole principle which is a stronger statement. By relaxing statements of the form ""the communication complexity of $f$ is $> k$"", we obtain new communication models, which we ca..."
2403.18812	On the Communication Complexity of Approximate Pattern Matching	Tomasz Kociumaka, Jakob Nogler and Philip Wellnitz	cs.DS quant-ph	2024	2024-10-10	4	https://arxiv.org/abs/2403.18812	https://arxiv.org/pdf/2403.18812.pdf	The decades-old Pattern Matching with Edits problem, given a length-$n$ string $T$ (the text), a length-$m$ string $P$ (the pattern), and a positive integer $k$ (the threshold), asks to list all fragments of $T$ that are at edit distance at most $k$ from $P$. The one-way communication complexity of this problem is t...
2403.17736	"A Family of Monomial Gr\""obner Degenerations of Determinantal Ideals   with Minimal Cellular Resolutions"	Fatemeh Mohammadi	math.AC	2024	2024-05-07	4	https://arxiv.org/abs/2403.17736	https://arxiv.org/pdf/2403.17736.pdf	"We explore a family of monomial ideals derived as Gr\""obner degenerations of determinantal ideals. These ideals, previously examined as block diagonal matching field ideals within the realm of toric degenerations of Grassmannians, are identified as monomial initial ideals of determinantal ideals. We establish their..."
2403.06704	Proof complexity of universal algebra in a CSP dichotomy proof	Azza Gaysin	math.LO	2024	2024-03-12	4	https://arxiv.org/abs/2403.06704	https://arxiv.org/pdf/2403.06704.pdf	The constraint satisfaction problem (CSP) can be formulated as a homomorphism problem between relational structures: given a structure $\mathcal{A}$, for any structure $\mathcal{X}$, whether there exists a homomorphism from $\mathcal{X}$ to $\mathcal{A}$. For years, it has been conjectured that all problems of this...
2402.07696	Synthesizing Strongly Equivalent Logic Programs: Beth Definability for   Answer Set Programs via Craig Interpolation in First-Order Logic	Jan Heuer and Christoph Wernhard	cs.LO	2024	2024-08-19	4	https://arxiv.org/abs/2402.07696	https://arxiv.org/pdf/2402.07696.pdf	We show a projective Beth definability theorem for logic programs under the stable model semantics: For given programs $P$ and $Q$ and vocabulary $V$ (set of predicates) the existence of a program $R$ in $V$ such that $P \cup R$ and $P \cup Q$ are strongly equivalent can be expressed as a first-order entailment. Mor...
2402.00542	Hardness of Random Reordered Encodings of Parity for Resolution and CDCL	Leroy Chew, Alexis de Colnet, Friedrich Slivovsky, Stefan Szeider	cs.CC	2024	2024-02-02	4	https://arxiv.org/abs/2402.00542	https://arxiv.org/pdf/2402.00542.pdf	Parity reasoning is challenging for Conflict-Driven Clause Learning (CDCL) SAT solvers. This has been observed even for simple formulas encoding two contradictory parity constraints with different variable orders (Chew and Heule 2020). We provide an analytical explanation for their hardness by showing that they requ...
2302.06241	Proving Unsatisfiability with Hitting Formulas	"Yuval Filmus and Edward A. Hirsch and Artur Riazanov and Alexander
  Smal and Marc Vinyals"	cs.CC math.LO	2024	2024-08-16	4	https://arxiv.org/abs/2302.06241	https://arxiv.org/pdf/2302.06241.pdf	Hitting formulas have been studied in many different contexts at least since [Iwama,89]. A hitting formula is a set of Boolean clauses such that any two of them cannot be simultaneously falsified. [Peitl,Szeider,05] conjectured that hitting formulas should contain the hardest formulas for resolution. They supported...
2208.11642	On the existence of strong proof complexity generators	Jan Krajicek	cs.CC cs.LO math.LO	2024	2024-06-12	4	https://arxiv.org/abs/2208.11642	https://arxiv.org/pdf/2208.11642.pdf	Cook and Reckhow 1979 pointed out that NP is not closed under complementation iff there is no propositional proof system that admits polynomial size proofs of all tautologies. Theory of proof complexity generators aims at constructing sets of tautologies hard for strong and possibly for all proof systems. We focus a...
2205.13428	QBF Merge Resolution is powerful but unnatural	Meena Mahajan, Gaurav Sood	cs.CC cs.LO	2024	2024-09-11	4	https://arxiv.org/abs/2205.13428	https://arxiv.org/pdf/2205.13428.pdf	The Merge Resolution proof system (M-Res) for QBFs, proposed by Beyersdorff et al. in 2019, explicitly builds partial strategies inside refutations. The original motivation for this approach was to overcome the limitations encountered in long-distance Q-Resolution proof system (LD-Q-Res), where the syntactic side-co...
2205.00245	Craig interpolation theorem fails in bi-intuitionistic predicate logic	"Grigory K. Olkhovikov (1) and Guillermo Badia (2) ((1) Ruhr University
  Bochum, (2) University of Queensland)"	math.LO	2024	2024-05-29	4	https://arxiv.org/abs/2205.00245	https://arxiv.org/pdf/2205.00245.pdf	In this article we show that bi-intuitionistic predicate logic lacks the Craig Interpolation Property. We proceed by adapting the counterexample given by Mints, Olkhovikov and Urquhart for intuitionistic predicate logic with constant domains (G. Mints, G. K. Olkhovikov and A. Urquhart. Failure of Interpolation in Co...
2306.03572	Range-Restricted Interpolation through Clausal Tableaux	Christoph Wernhard	cs.LO cs.AI cs.DB	2023	2023-09-28	4	https://arxiv.org/abs/2306.03572	https://arxiv.org/pdf/2306.03572.pdf	We show how variations of range-restriction and also the Horn property can be passed from inputs to outputs of Craig interpolation in first-order logic. The proof system is clausal tableaux, which stems from first-order ATP. Our results are induced by a restriction of the clausal tableau structure, which can be achi...
2305.11667	Choose your Colour: Tree Interpolation for Quantified Formulas in SMT	Elisabeth Henkel, Jochen Hoenicke, Tanja Schindler	cs.LO	2023	2023-05-22	4	https://arxiv.org/abs/2305.11667	https://arxiv.org/pdf/2305.11667.pdf	We present a generic tree-interpolation algorithm in the SMT context with quantifiers. The algorithm takes a proof of unsatisfiability using resolution and quantifier instantiation and computes interpolants (which may contain quantifiers). Arbitrary SMT theories are supported, as long as each theory itself supports...
2304.04953	Hilbert-Burch virtual resolutions for points in   $\mathbb{P}^1\times\mathbb{P}^1$	Caitlyn Booms-Peot	math.AC math.AG	2023	2023-04-12	4	https://arxiv.org/abs/2304.04953	https://arxiv.org/pdf/2304.04953.pdf	Building off of work of Harada, Nowroozi, and Van Tuyl which provided particular length two virtual resolutions for finite sets of points in $\mathbb{P}^1\times\mathbb{P}^1$, we prove that the vast majority of virtual resolutions of a pair for minimal elements of the multigraded regularity in this setting are of Hil...
2303.01016	On the Consistency of Circuit Lower Bounds for Non-Deterministic Time	"Albert Atserias, Sam Buss, Moritz M\""uller"	cs.CC math.LO	2023	2023-08-29	4	https://arxiv.org/abs/2303.01016	https://arxiv.org/pdf/2303.01016.pdf	We prove the first unconditional consistency result for superpolynomial circuit lower bounds with a relatively strong theory of bounded arithmetic. Namely, we show that the theory V$^0_2$ is consistent with the conjecture that NEXP $\not\subseteq$ P/poly, i.e., some problem that is solvable in non-deterministic expo...
2211.00819	Interpretable estimation of the risk of heart failure hospitalization   from a 30-second electrocardiogram	"Sergio Gonz\'alez, Wan-Ting Hsieh, Davide Burba, Trista Pei-Chun Chen,
  Chun-Li Wang, Victor Chien-Chia Wu, Shang-Hung Chang"	cs.LG cs.LO q-bio.QM stat.AP	2023	2023-03-21	4	https://arxiv.org/abs/2211.00819	https://arxiv.org/pdf/2211.00819.pdf	Survival modeling in healthcare relies on explainable statistical models; yet, their underlying assumptions are often simplistic and, thus, unrealistic. Machine learning models can estimate more complex relationships and lead to more accurate predictions, but are non-interpretable. This study shows it is possible to...
2210.13329	Decimated Prony's Method for Stable Super-resolution	Rami Katz, Nuha Diab and Dmitry Batenkov	math.NA cs.IT cs.NA eess.SP math.IT	2023	2023-03-28	4	https://arxiv.org/abs/2210.13329	https://arxiv.org/pdf/2210.13329.pdf	We study recovery of amplitudes and nodes of a finite impulse train from noisy frequency samples. This problem is known as super-resolution under sparsity constraints and has numerous applications. An especially challenging scenario occurs when the separation between Dirac pulses is smaller than the Nyquist-Shannon-...
2206.05086	Finite Model Theory and Proof Complexity revisited: Distinguishing   graphs in Choiceless Polynomial Time and the Extended Polynomial Calculus	Benedikt Pago	cs.LO cs.CC	2023	2023-02-13	4	https://arxiv.org/abs/2206.05086	https://arxiv.org/pdf/2206.05086.pdf	This paper extends prior work on the connections between logics from finite model theory and propositional/algebraic proof systems. We show that if all non-isomorphic graphs in a given graph class can be distinguished in the logic Choiceless Polynomial Time with counting (CPT), then they can also be distinguished in...
2201.10835	Perfect Matching in Random Graphs is as Hard as Tseitin	Per Austrin and Kilian Risse	cs.CC	2023	2023-06-22	4	https://arxiv.org/abs/2201.10835	https://arxiv.org/pdf/2201.10835.pdf	We study the complexity of proving that a sparse random regular graph on an odd number of vertices does not have a perfect matching, and related problems involving each vertex being matched some pre-specified number of times. We show that this requires proofs of degree $\Omega(n / \log n)$ in the Polynomial Calculus...
2112.11602	Causal Inference Despite Limited Global Confounding via Mixture Models	Spencer L. Gordon, Bijan Mazaheri, Yuval Rabani, Leonard J. Schulman	cs.LG cs.DS eess.SP stat.ML	2023	2023-06-01	4	https://arxiv.org/abs/2112.11602	https://arxiv.org/pdf/2112.11602.pdf	A Bayesian Network is a directed acyclic graph (DAG) on a set of $n$ random variables (the vertices); a Bayesian Network Distribution (BND) is a probability distribution on the random variables that is Markovian on the graph. A finite $k$-mixture of such models is graphically represented by a larger graph which has...
2105.11992	A Simple Optimal Contention Resolution Scheme for Uniform Matroids	Danish Kashaev, Richard Santiago	cs.DS	2023	2023-01-31	4	https://arxiv.org/abs/2105.11992	https://arxiv.org/pdf/2105.11992.pdf	Contention resolution schemes (or CR schemes), introduced by Chekuri, Vondrak and Zenklusen, are a class of randomized rounding algorithms for converting a fractional solution to a relaxation for a down-closed constraint family into an integer solution. A CR scheme takes a fractional point $x$ in a relaxation polyto...
1905.12935	Consistency of circuit lower bounds with bounded theories	Jan Bydzovsky and Jan Krajicek and Igor C. Oliveira	cs.CC math.LO	2023	2023-06-22	4	https://arxiv.org/abs/1905.12935	https://arxiv.org/pdf/1905.12935.pdf	Proving that there are problems in $\mathsf{P}^\mathsf{NP}$ that require boolean circuits of super-linear size is a major frontier in complexity theory. While such lower bounds are known for larger complexity classes, existing results only show that the corresponding problems are hard on infinitely many input length...
1802.09377	A Finite-Model-Theoretic View on Propositional Proof Complexity	"Erich Gr\""adel and Martin Grohe and Benedikt Pago and Wied Pakusa"	cs.LO	2023	2023-06-22	4	https://arxiv.org/abs/1802.09377	https://arxiv.org/pdf/1802.09377.pdf	We establish new, and surprisingly tight, connections between propositional proof complexity and finite model theory. Specifically, we show that the power of several propositional proof systems, such as Horn resolution, bounded-width resolution, and the monomial calculus of bounded degree, can be characterised in a...
1601.05656	Proving Craig and Lyndon Interpolation Using Labelled Sequent Calculi	Roman Kuznets	cs.LO math.LO	2023	2023-08-01	4	https://arxiv.org/abs/1601.05656	https://arxiv.org/pdf/1601.05656.pdf	We have recently presented a general method of proving the fundamental logical properties of Craig and Lyndon Interpolation (IPs) by induction on derivations in a wide class of internal sequent calculi, including sequents, hypersequents, and nested sequents. Here we adapt the method to a more general external formal...
2211.17211	On Disperser/Lifting Properties of the Index and Inner-Product Functions	Paul Beame, Sajin Koroth	cs.CC	2022	2022-12-21	4	https://arxiv.org/abs/2211.17211	https://arxiv.org/pdf/2211.17211.pdf	Query-to-communication lifting theorems, which connect the query complexity of a Boolean function to the communication complexity of an associated `lifted' function obtained by composing the function with many copies of another function known as a gadget, have been instrumental in resolving many open questions in co...
2210.17429	The power of the Binary Value Principle	Yaroslav Alekseev and Edward A. Hirsch	cs.CC math.LO	2022	2022-11-30	4	https://arxiv.org/abs/2210.17429	https://arxiv.org/pdf/2210.17429.pdf	The (extended) Binary Value Principle (eBVP: $\sum_{i=1}^n x_i2^{i-1} = -k$ for $k>0$ and $x^2_i=x_i$) has received a lot of attention recently, several lower bounds have been proved for it (Alekseev et al 2020, Alekseev 2021, Part and Tzameret 2021). Also it has been shown (Alekseev et al 2020) that the probabilist...
2209.14140	Time and Energy Efficient Contention Resolution in Asynchronous Shared   Channels	Gianluca De Marco, Dariusz R. Kowalski, Grzegorz Stachowiak	cs.DS	2022	2022-09-29	4	https://arxiv.org/abs/2209.14140	https://arxiv.org/pdf/2209.14140.pdf	A number of stations, independently activated over time, is able to communicate by transmitting and listening to a shared channel in discrete time slots, and a message is successfully delivered to all stations if and only if its source station is the only transmitter at a time. Despite a vast amount of work in the l...
2209.13423	Deterministic non-adaptive contention resolution on a shared channel	Gianluca De Marco and Dariusz R. Kowalski and Grzegorz Stachowiak	cs.IT cs.DC math.IT	2022	2022-10-04	4	https://arxiv.org/abs/2209.13423	https://arxiv.org/pdf/2209.13423.pdf	In a multiple access channel, autonomous stations are able to transmit and listen to a shared device. A fundamental problem, called \textit{contention resolution}, is to allow any station to successfully deliver its message by resolving the conflicts that arise when several stations transmit simultaneously. Despite...
2208.05393	A Quantum Natural Language Processing Approach to Pronoun Resolution	Hadi Wazni, Kin Ian Lo, Lachlan McPheat, Mehrnoosh Sadrzadeh	cs.CL cs.LO	2022	2022-08-11	4	https://arxiv.org/abs/2208.05393	https://arxiv.org/pdf/2208.05393.pdf	We use the Lambek Calculus with soft sub-exponential modalities to model and reason about discourse relations such as anaphora and ellipsis. A semantics for this logic is obtained by using truncated Fock spaces, developed in our previous work. We depict these semantic computations via a new string diagram. The Fock...
2205.08667	Improved Online Contention Resolution for Matchings and Applications to   the Gig Economy	Tristan Pollner, Mohammad Roghani, Amin Saberi, David Wajc	cs.DS	2022	2022-05-19	4	https://arxiv.org/abs/2205.08667	https://arxiv.org/pdf/2205.08667.pdf	Motivated by applications in the gig economy, we study approximation algorithms for a \emph{sequential pricing problem}. The input is a bipartite graph $G=(I,J,E)$ between individuals $I$ and jobs $J$. The platform has a value of $v_j$ for matching job $j$ to an individual worker. In order to find a matching, the pl...
2205.07175	Simple Hard Instances for Low-Depth Algebraic Proofs	Nashlen Govindasamy, Tuomas Hakoniemi, Iddo Tzameret	cs.CC	2022	2022-05-17	4	https://arxiv.org/abs/2205.07175	https://arxiv.org/pdf/2205.07175.pdf	We prove super-polynomial lower bounds on the size of propositional proof systems operating with constant-depth algebraic circuits over fields of zero characteristic. Specifically, we show that the subset-sum variant $\sum_{i,j,k,\ell\in[n]} z_{ijk\ell}x_ix_j x_k x_\ell - \beta=0$, for Boolean variables, does not ha...
2205.03763	Results of the NeurIPS'21 Challenge on Billion-Scale Approximate Nearest   Neighbor Search	"Harsha Vardhan Simhadri, George Williams, Martin Aum\""uller, Matthijs
  Douze, Artem Babenko, Dmitry Baranchuk, Qi Chen, Lucas Hosseini, Ravishankar
  Krishnaswamy, Gopal Srinivasa, Suhas Jayaram Subramanya, Jingdong Wang"	cs.LG cs.DB cs.DS cs.PF	2022	2022-05-10	4	https://arxiv.org/abs/2205.03763	https://arxiv.org/pdf/2205.03763.pdf	Despite the broad range of algorithms for Approximate Nearest Neighbor Search, most empirical evaluations of algorithms have focused on smaller datasets, typically of 1 million points~\citep{Benchmark}. However, deploying recent advances in embedding based techniques for search, recommendation and ranking at scale r...
2008.02138	Proof complexity and the binary encoding of combinatorial principles	Stefan Dantchev, Nicola Galesi, Abdul Ghani, Barnaby Martin	cs.LO cs.CC	2022	2022-04-06	4	https://arxiv.org/abs/2008.02138	https://arxiv.org/pdf/2008.02138.pdf	We consider Proof Complexity in light of the unusual binary encoding of certain combinatorial principles. We contrast this Proof Complexity with the normal unary encoding in several refutation systems, based on Resolution and Integer Linear Programming. Please consult the article for the full abstract.
2005.06156	Super-resolution and Robust Sparse Continuous Fourier Transform in Any   Constant Dimension: Nearly Linear Time and Sample Complexity	Yaonan Jin, Daogao Liu, Zhao Song	cs.DS	2022	2022-10-13	4	https://arxiv.org/abs/2005.06156	https://arxiv.org/pdf/2005.06156.pdf	The ability to resolve detail in the object that is being imaged, named by resolution, is the core parameter of an imaging system. Super-resolution is a class of techniques that can enhance the resolution of an imaging system and even transcend the diffraction limit of systems. Despite huge success in the applicatio...
1909.10958	On Communication Complexity of Fixed Point Computation	"Anat Ganor, Karthik C. S., and D\""om\""ot\""or P\'alv\""olgyi"	cs.CC cs.CG cs.GT	2022	2022-05-27	4	https://arxiv.org/abs/1909.10958	https://arxiv.org/pdf/1909.10958.pdf	Brouwer's fixed point theorem states that any continuous function from a compact convex space to itself has a fixed point. Roughgarden and Weinstein (FOCS 2016) initiated the study of fixed point computation in the two-player communication model, where each player gets a function from $[0,1]^n$ to $[0,1]^n$, and the...
1905.10867	Regular resolution for CNFs with almost bounded one-sided treewidth	Andrea Cali and Igor Razgon	cs.CC cs.DS	2022	2022-09-01	4	https://arxiv.org/abs/1905.10867	https://arxiv.org/pdf/1905.10867.pdf	We introduce a one-sided incidence tree decomposition of a CNF $\varphi$. This is a tree decomposition of the incidence graph of $\varphi$ where the underlying tree is rooted and the set of bags containing each clause induces a directed path in the tree. The one-sided treewidth is the smallest width of a one-sided i...
1808.06754	Dominant Channel Estimation via MIPS for Large-Scale Antenna Systems   with One-Bit ADCs	In-soo Kim, Namyoon Lee, and Junil Choi	cs.IT eess.SP math.IT	2022	2022-07-19	4	https://arxiv.org/abs/1808.06754	https://arxiv.org/pdf/1808.06754.pdf	In large-scale antenna systems, using one-bit analog-to-digital converters (ADCs) has recently become important since they offer significant reductions in both power and cost. However, in contrast to high-resolution ADCs, the coarse quantization of one-bit ADCs results in an irreversible loss of information. In the...
2112.11044	Extending Merge Resolution to a Family of Proof Systems	Sravanthi Chede and Anil Shukla	cs.CC cs.LO	2021	2021-12-29	4	https://arxiv.org/abs/2112.11044	https://arxiv.org/pdf/2112.11044.pdf	Merge Resolution (MRes [Beyersdorff et al. J. Autom. Reason.'2021]) is a recently introduced proof system for false QBFs. It stores the countermodels as merge maps. Merge maps are deterministic branching programs in which isomorphism checking is efficient making MRes a polynomial time verifiable proof system.   In t...
2109.13917	Separating Circuits : Switching Lemmas and Random Restrictions	Bruce Changlong Xu	cs.CC	2021	2021-09-30	4	https://arxiv.org/abs/2109.13917	https://arxiv.org/pdf/2109.13917.pdf	This was submitted as a final project for CS254B, taught by Li Yang Tan and Tom Knowles. The field of Circuit Complexity utilises careful analysis of Boolean Circuit Functions in order to extract meaningful information about a range of complexity classes. In particular, the complexity class $P / \text{Poly}$ has pla...
2109.02502	Jammer Mitigation via Beam-Slicing for Low-Resolution mmWave Massive   MU-MIMO	Gian Marti, Oscar Casta\~neda, Christoph Studer	cs.IT eess.SP math.IT	2021	2021-09-07	4	https://arxiv.org/abs/2109.02502	https://arxiv.org/pdf/2109.02502.pdf	Millimeter-wave (mmWave) massive multi-user multiple-input multiple-output (MU-MIMO) promises unprecedented data rates for next-generation wireless systems. To be practically viable, mmWave massive MU-MIMO basestations (BSs) must rely on low-resolution data converters which leaves them vulnerable to jammer interfere...
2109.01585	On the proof complexity of MCSAT	Gereon Kremer and Erika Abraham and Vijay Ganesh	cs.LO cs.CC	2021	2021-09-06	4	https://arxiv.org/abs/2109.01585	https://arxiv.org/pdf/2109.01585.pdf	Satisfiability Modulo Theories (SMT) and SAT solvers are critical components in many formal software tools, primarily due to the fact that they are able to easily solve logical problem instances with millions of variables and clauses. This efficiency of solvers is in surprising contrast to the traditional complexity...
2105.07531	First-Order Reasoning and Efficient Semi-Algebraic Proofs	Fedor Part, Neil Thapen, Iddo Tzameret	cs.LO cs.CC	2021	2021-05-20	4	https://arxiv.org/abs/2105.07531	https://arxiv.org/pdf/2105.07531.pdf	Semi-algebraic proof systems such as sum-of-squares (SoS) have attracted a lot of attention recently due to their relation to approximation algorithms: constant degree semi-algebraic proofs lead to conjecturally optimal polynomial-time approximation algorithms for important NP-hard optimization problems. Motivated b...
2008.03489	Craig Interpolation with Clausal First-Order Tableaux	Christoph Wernhard	cs.LO	2021	2021-05-28	4	https://arxiv.org/abs/2008.03489	https://arxiv.org/pdf/2008.03489.pdf	We develop foundations for computing Craig-Lyndon interpolants of two given formulas with first-order theorem provers that construct clausal tableaux. Provers that can be understood in this way include efficient machine-oriented systems based on calculi of two families: goal-oriented such as model elimination and th...
2004.07319	The Impact of Heterogeneity and Geometry on the Proof Complexity of   Random Satisfiability	"Thomas Bl\""asius, Tobias Friedrich, Andreas G\""obel, Jordi Levy, Ralf
  Rothenberger"	cs.CC cs.CG cs.DM cs.DS math.PR	2021	2021-11-24	4	https://arxiv.org/abs/2004.07319	https://arxiv.org/pdf/2004.07319.pdf	Satisfiability is considered the canonical NP-complete problem and is used as a starting point for hardness reductions in theory, while in practice heuristic SAT solving algorithms can solve large-scale industrial SAT instances very efficiently. This disparity between theory and practice is believed to be a result o...
1912.02021	Derandomization and absolute reconstruction for sums of powers of linear   forms	Pascal Koiran and Mateusz Skomra	cs.CC	2021	2021-07-15	4	https://arxiv.org/abs/1912.02021	https://arxiv.org/pdf/1912.02021.pdf	We study the decomposition of multivariate polynomials as sums of powers of linear forms.   As one of our main results we give an algorithm for the following problem: given a homogeneous polynomial of degree 3, decide whether it can be written as a sum of cubes of linearly independent linear forms with complex coeff...
1910.10631	Resolution of the Burrows-Wheeler Transform Conjecture	Dominik Kempa, Tomasz Kociumaka	cs.DS	2021	2021-04-13	4	https://arxiv.org/abs/1910.10631	https://arxiv.org/pdf/1910.10631.pdf	The Burrows-Wheeler Transform (BWT) is an invertible text transformation that permutes symbols of a text according to the lexicographical order of its suffixes. BWT is the main component of popular lossless compression programs (such as bzip2) as well as recent powerful compressed indexes (such as $r$-index [Gagie e...
1910.01251	Search problems in algebraic complexity, GCT, and hardness of generator   for invariant rings	"Ankit Garg, Christian Ikenmeyer, Visu Makam, Rafael Oliveira, Michael
  Walter, Avi Wigderson"	cs.CC math.RA math.RT	2021	2021-01-11	4	https://arxiv.org/abs/1910.01251	https://arxiv.org/pdf/1910.01251.pdf	We consider the problem of computing succinct encodings of lists of generators for invariant rings for group actions. Mulmuley conjectured that there are always polynomial sized such encodings for invariant rings of $\SL_n(\C)$-representations. We provide simple examples that disprove this conjecture (under standard...
2005.06756	Super-Resolution of Positive Sources on an Arbitrarily Fine Grid	Veniamin I. Morgenshtern	cs.IT cs.NA math.IT math.NA math.OC	2020	2020-05-15	4	https://arxiv.org/abs/2005.06756	https://arxiv.org/pdf/2005.06756.pdf	In super-resolution it is necessary to locate with high precision point sources from noisy observations of the spectrum of the signal at low frequencies capped by f_c. In the case when the point sources are positive and are located on a grid, it has been recently established that the super-resolution problem can be...
